"","FattyAcid","D1m_PreD.pvalue","D1m_PreD.FC","D1m_NonD.pvalue","D1m_NonD.FC","D1m_Dexit.pvalue","D1m_Dexit.FC","D1m_D6d.pvalue","D1m_D6d.FC","D6d_PreD.pvalue","D6d_PreD.FC","D6d_NonD.pvalue","D6d_NonD.FC","D6d_Dexit.pvalue","D6d_Dexit.FC","NonD_PreD.pvalue","NonD_PreD.FC","NonD_Dexit.pvalue","NonD_Dexit.FC","PreDY_Dexit.pvalue","PreDY_Dexit.FC","NfurY_NfurO.pvalue","NfurY_NfurO.FC","Nfur_Ast.pvalue","Nfur_Ast.FC","D6d.mean.FC","D1m.mean.FC"
"PS_VeryLongChainFA","PS_VeryLongChainFA",0.0151009965266549,0.748818753080179,0.0328753260729941,0.582892351843207,0.0316085731991121,0.620584809642915,0.166571298992261,0.267984139026188,0.00606419386225647,0.480834614053991,0.013246462045509,0.314908212817019,0.00768976369504089,0.352600670616727,0.222290944444114,0.165926401236972,0.615588600737502,0.0376924577997082,0.300740783191285,-0.128233943437264,0.00886932610733462,-0.472008962973798,0.10588293249927,-0.252398773488319,0.397871413435505,0.665855552461693
"SM_DLinked","SM_DLinked",2.85579556640226e-05,1.10162721894446,1.18113445654935e-05,1.30176824405188,1.45533755107537e-05,1.28329035891887,0.0119795405361543,0.230345714663474,0.000175848787045768,0.871281504280988,0.000125616460613787,1.0714225293884,0.000171976256645191,1.0529446442554,0.187279266881052,-0.200141025107416,0.821274252439639,-0.0184778851330088,0.21370505946029,0.181663139974407,0.0315266475165355,-0.648125363838296,0.00534721330301885,0.872882839790995,0.971352016834694,1.20169773149817
"SM_LongChainFA","SM_LongChainFA",8.40646030352215e-06,1.14363535220065,1.06995959914889e-05,1.2770492223685,1.20213824283585e-05,1.25947824944077,0.00503881918058568,0.264695260865654,8.47325481037423e-05,0.878940091334995,9.6407722706738e-05,1.01235396150284,0.000120825009847499,0.994782988575115,0.287686138596571,-0.133413870167848,0.828365132565386,-0.0175709729277272,0.330868315274093,0.11584289724012,0.0322504549277464,-0.600171480771584,0.003093438307171,0.821248901162083,0.945647026418918,1.21034228728458
"SM_MediumChainFA","SM_MediumChainFA",0.134433203374581,0.458012641687698,0.0402973481628363,0.828197755599164,0.0794682258372976,0.619221874143989,0.0345247950308946,-0.556478174815158,0.00211836368536096,1.01449081650286,0.000942064031229007,1.38467593041432,0.00366031078266724,1.17570004895915,0.101331861930446,-0.370185113911467,0.278491871045288,-0.208975881455175,0.247706874495165,0.161209232456292,0.0113689880427909,-0.640230732136712,0.000479791800124289,-1.68053163810983,1.19958337345859,0.643105198643431
"SM_MUFA","SM_MUFA",2.16371348451818e-05,1.09834731402841,2.01025085200646e-05,1.21338928139427,2.8928266574227e-05,1.22100716694783,0.0286042325786325,0.192665219531568,0.000118118020272286,0.905682094496841,0.000114956901013567,1.0207240618627,0.00017799480582599,1.02834194741627,0.403608572457476,-0.11504196736586,0.93334615522671,0.00761788555356407,0.349823584672735,0.122659852919424,0.0713753364145516,-0.584928386572009,0.00578507691300789,0.75186060702924,0.96320307817977,1.15586829771134
"SM_PUFA_2","SM_PUFA_2",0.000586688728661779,1.42327706721583,0.00124128455359909,0.93234034653513,0.00276895124167368,0.688983987360532,0.0437935113284569,0.325700618100664,0.00187445457665765,1.09757644911517,0.0109994219505654,0.606639728434466,0.0550140554459464,0.363283369259868,0.0514073835053058,0.490936720680705,0.210895646398823,-0.243356359174597,0.010545701962861,-0.734293079855302,0.0178552389713342,-0.357916053174949,0.419561644733037,-0.15715917323205,0.852108088774818,1.17780870687548
"SM_PUFA_4","SM_PUFA_4",0.013222207909006,0.736357814898116,4.07152772250335e-05,1.07679268966898,0.000294376059076229,1.00278395618994,0.652349830988581,0.0984254867538323,0.0827386086672708,0.637932328144284,0.0361313281961291,0.978367202915148,0.0440807944676905,0.904358469436106,0.237102469071499,-0.340434874770864,0.422679255487955,-0.0740087334790419,0.319761236030803,0.266426141291822,0.128272719380371,-1.05513510897819,0.0391177392565095,0.953681297881609,0.808149765529716,0.906575252283548
"SM_PUFA_5","SM_PUFA_5",0.0027680366339806,0.836643827803344,0.788164473744791,-0.0632116976573746,0.817169154560263,-0.0580352454792867,0.389887433589685,-0.140034263987788,0.00491219291694987,0.976678091791132,0.757556463053199,0.0768225663304137,0.756226583463367,0.0819990185085015,0.0562670936934542,0.899855525460718,0.986668867162561,0.0051764521780877,0.0482931088642715,-0.894679073282631,0.200395940421154,-0.860163262652226,0.149365179354514,-0.313651034184756,0.526750329060773,0.386716065072985
"SM_SFA","SM_SFA",3.04228827979832e-05,1.140740626078,9.12025709706479e-06,1.36678748598976,5.46423279046543e-06,1.34092506749104,0.00392107719178168,0.290906452450074,0.000245464100046048,0.849834173627926,0.000181728770938401,1.07588103353968,0.000156825122206922,1.05001861504096,0.15661818474678,-0.226046859911757,0.742764164458385,-0.0258624184987216,0.194268296624784,0.200184441413036,0.0186669537237307,-0.674556441099603,0.00424324301244363,1.06462312555252,0.962857603583803,1.25376405603388
"SM_VeryLongChainFA","SM_VeryLongChainFA",0.00201191028809857,0.969376460324941,1.57378312519409e-05,1.50260220983907,1.19335596198456e-05,1.47821781232894,0.309212085417213,0.098353014237442,0.00250158594922609,0.871023446087499,0.000653117550757316,1.40424919560162,0.000672039866581601,1.3798647980915,0.0896914535081416,-0.533225749514126,0.805562667905522,-0.024384397510122,0.0979343577502558,0.508841352004004,0.0376093157522958,-0.837822302624667,0.0199170897353655,1.16391587565921,1.13763632084456,1.23598933508201
"TG_PUFA","TG_PUFA",0.443382769523874,0.277933970607681,0.00417504137701768,1.94684019273504,0.00374104752120746,1.76204430716552,0.331996091457719,-0.55791420897319,0.217028320949955,0.835848179580871,0.0581064693816585,2.50475440170823,0.0621401589491156,2.31995851613871,0.0556662419966725,-1.66890622212736,0.210993936896037,-0.184795885569519,0.0639931843938541,1.48411033655784,0.216734634658084,-2.29406527238732,0.0300878031776737,3.01986493576741,1.67030129064455,1.11238708167136
