Compound	m.z	Retention.time..min.	Mode	Intensity	M27_KV_E	M12_EX_E	M9_EX_E	Y8_KV_E	M21_DEV_E	AY10_KV_E	AO13_KV_E	AO10_KV_E	M7_EX_E	AY3_KV_E	AY1_KV_E	M29_KV_E	AY2_KV_E	M8_EX_E	M18_D6_E	O9_KV_E	MA_M2_E	AO8_KV_E	M24_DEV_E	M4_D6_E	M5_D6_E	Y9_KV_E	O13_KV_E	O11_KV_E	M28_KV_E	O8_KV_E	M10_DEV_E	Y6_KV_E	M19_D6_E	M13_DEV_E	Y7_KV_E	AO3_KV_E	QC1	QC2	QC3	LipidIon	FattyAcid	Class	IonFormula	RT_LS	mz_LS	mscore	tscore
18.11_836.6179m/z	836.6179	18.11	Accucore_C18_pos	20483094.61	0.179237407827657	0.336823426989926	0.287133758694548	0.103171474058293	0.529308473546395	0.0620013113595948	0.14917667680264	0.197485007987685	0.415883884785768	0.0439835691568032	0.0420520963368614	0.168734069686868	0.0575397093134033	0.278348722009707	0.171320453854599	0.145675470267383	0.124528278446081	0.161772342296199	0.283218482402343	0.150358907910637	0.156454888251982	0.0977174439847514	0.0312099785315578	0.0917845225266297	0.154746046744546	0.0567598772167369	0.28698516227565	0.129514981052887	0.152322529080371	0.286141535731019	0.0849664384698827	0.181591029633856	0.181831926503147	0.178322602499429	0.181795910826293	PC(20:1/20:4)+H| PC(18:0/22:5)+H| PC(20:1/20:4)+H	(20:1/20:4)	PC	C48 H87 O8 N1 P1| C48 H87 O8 N1 P1| C48 H87 O8 N1 P1	17.8226451066196| 18.0945781986434| 18.4457894203402	836.61638347| 836.61638347| 836.61638347	19.8829895933128| 19.8829895933128| 19.2261037010697	0.257060303054794| 0.187215664967196| 0.522536532444291
16.01_688.5296m/z	688.5296	16.01	Accucore_C18_pos	33378.16	0.000404346607016135	0.000639879797989882	0.000565748638308124	0.000106469747928646	0.000934760510092418	0.000114619925089189	0.000330207867458648	0.000481292254711558	0.00111576472834062	6.96206299342981e-05	7.45894120353808e-05	0.000336382894106118	9.38834326141306e-05	0.000532906799164398	0.000222369705508802	0.000218589363062824	0.000281165577270032	0.000440051655517845	0.000372063103166077	0.000212396721178562	0.000206455748617335	0.000104941400250138	3.84268257939676e-05	0.000142366436542753	0.000302616113011104	6.88059157625829e-05	0.000449470712580786	8.12358538740287e-05	0.000218245655236358	0.000387989107543978	6.52030430660905e-05	0.000480948818611269	0.000284858396127143	0.000277612010359067	0.000296335983331198	PC(12:0e/18:2)+H	(12:0e/18:2)	PC	C38 H75 O7 N1 P1	16.03	688.5276	8.557647983	0.289741911
16.40_692.5238m/z	692.5238	16.40	Accucore_C18_pos	1381760.68	0.00433629386797891	0.0354671554966415	0.0290287802470214	0.018227957720722	0.077957395061344	0.00743414825375803	0.0237194937232534	0.0237018787559857	0.05213182771573	0.00354873068680556	0.00390570682835535	0.00475976581435773	0.00567612066565398	0.0293437845309808	0.00851870930731278	0.0099403835217135	0.00308305802399735	0.023014643563878	0.041458208767659	0.00751878983336194	0.00842856243991455	0.0179381933150533	0.00384390835998572	0.00751148806144222	0.00411123872908259	0.0042913327664579	0.0428282464060289	0.0109225956445572	0.00800743101890546	0.0398167366806761	0.011386844600883	0.0304632804398009	0.018601790144692	0.018690938608782	0.0188858919692735	PC(15:0/14:0)+H	(15:0/14:0)	PC	C37 H75 O8 N1 P1	16.18	692.5225	16.46863512	0.147931236
5.66_550.3523m/z	550.3523	5.66	Accucore_C18_pos	17802.34	0.000472475640017742	0.000137427924993148	0.000130283073209342	7.24281176806717e-05	0.000102495098249374	9.74043927450558e-05	0.000249002197619349	0.000242339633306559	0.0001683777212095	0.000122830083132928	0.000125619838149111	0.000310518192495381	0.000145929985518292	0.000133061493669062	0.000103869034126988	8.09577932987426e-05	0.000226063666173123	0.000221785132548103	7.31405151423765e-05	0.000147236112097345	0.000151046806288309	6.52930711797724e-05	5.15751681534573e-05	8.05527240449033e-05	0.000251970390786752	5.96008331740979e-05	5.66594725343969e-05	6.4777839621926e-05	0.000157298885767395	7.85379474683092e-05	5.97505110967627e-05	0.000184530750711842	0.000265315517687698	0.000245001203302385	0.000256738211285841	PC(8:0/11:1)+H	(8:0/11:1)	PC	C27 H53 O8 N1 P1	5.66	550.3503	8.388123514	6.882248737
17.51_808.5861m/z	808.5861	17.51	Accucore_C18_pos	82456677.54	0.742279042331901	1.36674688417117	1.11510127138817	0.464172937087102	1.78912004824895	0.309207831162851	0.618325191410362	0.82365450773318	1.60978914644812	0.225951659434805	0.217805771615567	0.724850049264962	0.310637976214914	1.08068829129999	0.611445722769158	0.383943363257704	0.51333154993123	0.689418601848353	1.01525330471816	0.473274379165582	0.47515134776097	0.431929248717005	0.105561772901194	0.269077464508208	0.624867959526569	0.212777631449079	0.995596220872644	0.611649697052858	0.559771228644019	0.983143550176724	0.372079859070272	0.738843679027669	0.662164320425373	0.659061782880978	0.659526875273394	PC(16:0/22:5)+H| PC(16:0/22:5)+H	(16:0/22:5)	PC	C46 H83 O8 N1 P1| C46 H83 O8 N1 P1	17.1461186445592| 17.5016666377046	808.58508347| 808.58508347	19.8829895933128| 16.4686351228954	0.13666038083283| 0.278963700630309
16.23_762.5438m/z	762.5438	16.23	Accucore_C18_pos	193652.81	0.00236958632826915	0.00321246121055804	0.0027414180919672	0.000256220493490537	0.00422185410907281	0.000949200901459088	0.00251669473859309	0.0043823833113134	0.00488019450768365	0.000431872714848427	0.000332332466091721	0.00215704433762383	0.000610386627723692	0.00296345545571479	0.0013917121280756	0.000607758042406886	0.00143889768030287	0.00278405662350748	0.00165324189481717	0.00137168565807655	0.00105642661225051	0.000258336931915373	7.58201475287713e-05	0.00036230717242132	0.00193746960136717	0.000143882888517406	0.00197305505567896	0.000144309660298203	0.00112848649816079	0.00219758249630056	0.000111250098048246	0.00289719381487978	0.00147606454140132	0.00154073559041719	0.00153847751924058	PC(14:1e/22:6)+H	(14:1e/22:6)	PC	C44 H77 O7 N1 P1	16.21	762.5432	13.29536491	0.176289229
19.21_840.6504m/z	840.6504	19.21	Accucore_C18_pos	372319.78	0.00274448358730631	0.00657249497500896	0.00620619903814366	0.00181809843340149	0.0125037335578236	0.00188056709346202	0.00356484076209059	0.00478944518173595	0.010329116109217	0.00146220005611692	0.0016043815496113	0.00234408554677027	0.00249095373019912	0.00565294423357167	0.00263022933744212	0.00865641930482719	0.00243805013435016	0.00463974070232199	0.00642505120379916	0.00234047557307614	0.00298059613081374	0.00174317163651631	0.000424398509261375	0.00164325925650047	0.00211135495015831	0.00136154480892389	0.00530668676395901	0.00442940113569039	0.00339946046767339	0.00596813839227903	0.00191695192695589	0.00442815157872637	0.00360984650265966	0.00370624525237914	0.00368673691018939	PC(16:1/24:2)+H	(16:1/24:2)	PC	C48 H91 O8 N1 P1	19.23	840.6477	7.758470581	0.231704644
17.04_732.5555m/z	732.5555	17.04	Accucore_C18_pos	144173966.60	0.788114854443774	3.34767099275866	2.76426474154578	1.29587150247722	5.64057496340248	0.583500955021162	1.43056579228554	1.43613283395753	4.45305918851422	0.390018042565735	0.397158612656128	0.749781248292825	0.517425344020097	2.82010154643474	0.983639887501769	1.16935162575955	0.546029109999037	1.42020515220854	3.53406436099343	0.849241715093061	0.987797271198931	1.19763540534162	0.381563490250967	0.815758653098626	0.703212823682911	0.549858807895083	3.46155638275564	1.20355190216575	0.867879103836736	3.45765695451013	0.817637672122646	1.73685158526159	1.61780536596464	1.60685913281	1.64786452266667	PC(16:0/16:1)+H	(16:0/16:1)	PC	C40 H79 O8 N1 P1	17.03	732.5538	13.05428065	0.356879131
16.50_718.5403m/z	718.5403	16.50	Accucore_C18_pos	4503530.07	0.021588882983325	0.129318363230419	0.0960048142411173	0.0488639810553947	0.250975920053839	0.0139657977439074	0.0449220911122565	0.0496093057551929	0.172026939816846	0.00809079127049659	0.00873573000959015	0.020952865058884	0.0135058865344671	0.0988664260614589	0.0311032454121532	0.0357086391865314	0.015961747622343	0.051120217748073	0.13785020299833	0.0280306926221417	0.0335834848797751	0.0466039374060712	0.0112347699909335	0.0247407702611904	0.0189820803175947	0.0151017895816118	0.121485679549996	0.0522769302198248	0.0305633865385683	0.117760666151837	0.030987062244599	0.0600123690460276	0.0560738753891433	0.0562767480701261	0.0569177171851013	PC(17:1/14:0)+H| PC(15:0/16:1)+H	(15:0/16:1)	PC	C39 H77 O8 N1 P1| C39 H77 O8 N1 P1	16.5020466771494| 16.767	718.53813347| 718.53813347	9.63992618206073| 19.8829895933128	0.125483361394442| 0.0818274105553129
19.78_866.6643m/z	866.6643	19.78	Accucore_C18_pos	273383.93	0.00152965700120938	0.00276153108434758	0.00274873108563913	0.0019371902133117	0.00643286922316587	0.00123122696897732	0.00210209956024526	0.00312874670499118	0.00515458074084777	0.000783541396201062	0.00079806157625056	0.00167666174234188	0.0013083557875493	0.00256509092296749	0.00181981767708956	0.0084249810656388	0.00119210799207155	0.00252755435424362	0.00263837958024704	0.000918948238452148	0.0022139166468934	0.00102328375015556	0.000292429222570938	0.00143577332408176	0.00146792425748491	0.0016797449263052	0.00253926315742267	0.0037495725940204	0.00372781723755844	0.00234249041050216	0.00203962843384943	0.00268020240662031	0.00212707868412085	0.00228730047054954	0.002327215529197	PC(20:0/22:4)+H	(20:0/22:4)	PC	C50 H93 O8 N1 P1	19.79	866.6633	4.352058121	0.021050845
15.02_702.5091m/z	702.5091	15.02	Accucore_C18_pos	150536.06	0.000979922016296404	0.00411192708117355	0.00317477564157486	0.00195076684267639	0.00716608420189933	0.000651708842711524	0.00162373397482252	0.00161357981577002	0.00522743893430901	0.000310419770682967	0.000377019964135623	0.000919689409626189	0.000472033573953643	0.00326474933719067	0.000982795312455627	0.00120450445272458	0.00067815427162703	0.00161853088175484	0.0038715513250635	0.000793661387464858	0.000891715220512844	0.00170620489161173	0.000384442327001465	0.000861432244509441	0.000767684119798674	0.000521956561481769	0.00395876716407232	0.00112498098570697	0.00101414586923146	0.00385767733140889	0.0012177977135855	0.00221746842249735	0.00166437144160989	0.0017139934870146	0.00182730944916581	PC(18:0/12:2)+H	(18:0/12:2)	PC	C38 H73 O8 N1 P1	15.01	702.5068	10.60736553	0.577646532
16.29_792.5552m/z	792.5552	16.29	Accucore_C18_pos	2618841.29	0.016628612548364	0.0968501171491368	0.0734418629251258	0.0250497678980758	0.20509280291425	0.0180998382887774	0.0472010671909813	0.0630396247604738	0.138402908975044	0.0103350099797533	0.0102995871171796	0.0156411863413498	0.0157856516266118	0.0748451801614273	0.0180283528016167	0.0165957359459715	0.0110757807583991	0.050362100233789	0.0952449230960515	0.0144760542312263	0.0165569102576195	0.0231838184119284	0.00478126459002068	0.0113271609889833	0.0144063785391321	0.00810129957221076	0.0928339837595611	0.0261855865141047	0.0174349294547164	0.0929019080209559	0.0149957010633555	0.0601956323695016	0.0393258534781024	0.0395540716041769	0.0404429163573465	PC(15:0/22:6)+H	(15:0/22:6)	PC	C45 H79 O8 N1 P1	16.26	792.5538	19.88298959	0.038093847
13.97_750.5091m/z	750.5091	13.97	Accucore_C18_pos	49295.62	0.000397639819466238	0.00250945520786094	0.00185494098603007	0.000842778292115954	0.0031807605496357	0.000123058987643688	0.000348273165965831	0.000424551101101215	0.00240892145431286	3.42297393973076e-05	8.74607376839352e-05	0.000147905665203137	0.000144125608132929	0.00147170628484921	0.000220477275008103	0.000231372305669341	0.000200521117115826	0.000682471285276301	0.0019595872161889	0.000217896095271129	0.000263102598455178	0.000663582936773308	0.000110958577078555	0.000251882469162222	0.000304571409687627	0.000101503072896538	0.00196646124502854	0.000788278890083548	0.000303806654671255	0.00206497554514379	0.000547143044349843	0.000907863561496425	0.00113306166520348	0.00115194016936281	0.0011030311460671	PC(12:0/22:6)+H	(12:0/22:6)	PC	C42 H73 O8 N1 P1	13.92	750.5068	6.144672861	1.303638533
17.35_820.5882m/z	820.5882	17.35	Accucore_C18_pos	4912322.67	0.0273742599090227	0.141822644996455	0.100356591366169	0.0382192103911109	0.233347794283512	0.0201165470119524	0.0517014689169539	0.0675860231537822	0.187734801542582	0.0144222043128693	0.0123414980985597	0.0251598068832604	0.0197535888894432	0.0981523209301182	0.0360870955551767	0.0393551171010057	0.021480803494805	0.0578317424463745	0.124827025007785	0.0315368413737406	0.0389049627874619	0.0354634341337804	0.00743746927756876	0.020096961240032	0.0214064189760232	0.0160945738761544	0.1080064727137	0.0595735977313697	0.0355141867696226	0.107447898761307	0.0296010717525053	0.0613581218942411	0.0569157819691059	0.0556709381666736	0.0572841180571076	PC(17:0/22:6)+H	(17:0/22:6)	PC	C47 H83 O8 N1 P1	17.22	820.5851	19.88298959	0.206762273
14.52_738.5081m/z	738.5081	14.52	Accucore_C18_pos	86537.80	0.000473221900529827	0.00130685093878909	0.00097916197133567	0.000811232046585058	0.00199063845784179	0.000517880393397283	0.000893626502853823	0.000887134671604483	0.00151545583051927	0.00034715257222621	0.000397918213199175	0.000466962049548637	0.000481865696517942	0.000954832899934968	0.000498485199047805	0.000554422721549632	0.000435797366607235	0.000907743788317005	0.00114956400272799	0.000400787569150695	0.000564768329837577	0.000754983704567901	0.000299553797715287	0.000360805096796721	0.000405432596563955	0.000387275093280499	0.00110242119327286	0.000768378179983201	0.000566117129705457	0.0010899472619565	0.000751786266991482	0.00112788987267779	0.000725725290250381	0.000715063827967139	0.000751250037252703	PC(11:0/22:5)+H	(11:0/22:5)	PC	C41 H73 O8 N1 P1	14.51	738.5068	4.105999916	0.85208066
16.58_776.5254m/z	776.5254	16.58	Accucore_C18_pos	366062.54	0.00174396821493819	0.0112081719140117	0.00871639712142363	0.0045356774439809	0.0221689429937243	0.00195050852787034	0.00459765308851051	0.00477775944995643	0.0140450708647678	0.00124518729678759	0.00141732554195725	0.00157626837602164	0.00183399226200366	0.00873275291584381	0.00173588167844761	0.00257579639157796	0.00118852595477317	0.00480279180570853	0.0129638727363835	0.00155424574225376	0.00166538407879243	0.00393986618570492	0.000919342809717778	0.00186700205149938	0.001332829779471	0.00137617496359203	0.0115061278451915	0.00462036811415696	0.00156399110044592	0.0118687822658757	0.00309512556967265	0.00551316834725093	0.00472851855753022	0.00460938742329442	0.004869766378156	PC(22:6/14:1)+H	(22:6/14:1)	PC	C44 H75 O8 N1 P1	16.58	776.5225	15.13489629	1.130770226
19.28_828.6501m/z	828.6501	19.28	Accucore_C18_pos	431384.73	0.00304089868386505	0.00449512236634855	0.0040738591694472	0.00428330923862338	0.00720199622416561	0.00114730323940283	0.00240502031141548	0.0034660209241645	0.00680334849151701	0.000839849538406275	0.000845225632989241	0.00277545775719204	0.00128627342052925	0.00376578611170191	0.00337928412279541	0.0140480456753095	0.00205013748285175	0.00293097478939725	0.00311647068224746	0.00182604192906957	0.00366243830905594	0.00233750713026609	0.00105609520533681	0.0031295607377604	0.00240903614665422	0.00339776402716614	0.00396385091535746	0.00360615508233516	0.00516467310917526	0.00384899094283536	0.00316645112679407	0.00342719535997996	0.00310645692051832	0.00331318826002477	0.00343686620041274	PC(15:0/24:2)+H	(15:0/24:2)	PC	C47 H91 O8 N1 P1	19.27	828.6477	6.940371031	0.638518006
18.45_800.6198m/z	800.6198	18.45	Accucore_C18_pos	2117801.08	0.0192604062627921	0.0477083134132689	0.0383733873579944	0.0158855542698478	0.0885231590401179	0.00468487447776215	0.0100265724561203	0.0124487017098759	0.0701486307896211	0.00334151736452377	0.00346115005535938	0.0181962813400125	0.00490959070858668	0.0381962961118528	0.0190354679075721	0.0197108860675616	0.0155638594004018	0.0122618670061153	0.0406902807211862	0.0155080359012867	0.018039964755658	0.0142800148630495	0.00456396207257852	0.0104942447655682	0.0157724237478264	0.00865066715133402	0.0376530997618196	0.021665442199046	0.0185948803018106	0.0374259418872799	0.0131773344549426	0.0127564955949183	0.0202880632539728	0.0205706830165479	0.0213183142959135	PC(19:0/18:2)+H	(19:0/18:2)	PC	C45 H87 O8 N1 P1	18.44	800.6164	16.46863512	0.119591057
16.33_716.5237m/z	716.5237	16.33	Accucore_C18_pos	596406.35	0.00526654420468803	0.0161919332836495	0.0120145807914244	0.0047282384443459	0.0310842703832822	0.000936783817555377	0.00303133915893273	0.00358408543039671	0.0262873811242898	0.000563044100626006	0.000536156192554099	0.00493093700645166	0.000786634303376578	0.0130190038793607	0.0054727351281456	0.00439152202847729	0.00340362287730713	0.00302688042291726	0.0128651391502319	0.00447341121669172	0.00633792839123217	0.00452340325437551	0.00144868080469038	0.00263261079072038	0.00444678905319546	0.00197298057981542	0.0184071153009334	0.0022316758595476	0.00631713536694907	0.018508470721135	0.00277487123414013	0.00423092341045616	0.00666748782069476	0.00674927778675819	0.00677588117246314	PC(11:0/20:2)+H	(11:0/20:2)	PC	C39 H75 O8 N1 P1	16.33	716.5225	9.639926182	0.280180377
15.21_752.5253m/z	752.5253	15.21	Accucore_C18_pos	2504272.50	0.0205059980742871	0.0570275678954071	0.0427795854798311	0.02061162816063	0.098446395042642	0.0182770412841744	0.0356633382252971	0.0454606531691611	0.0725261258402555	0.00991548582032634	0.0104675372634348	0.0200415710159715	0.0154691387980167	0.0428178516299561	0.0169607671268781	0.00888967202140366	0.0120541518991367	0.0381161655341925	0.047506319660537	0.0100667639121858	0.00973219595370478	0.0180077043079305	0.00249102894660903	0.00668297123043645	0.0158804950104318	0.00477940208813371	0.0509482388585632	0.0153431963504676	0.0168555809347815	0.0501733150832282	0.012827596225555	0.0457209797403765	0.0258283024997665	0.0261065042779238	0.0275253883129707	PC(14:0/20:5)+H	(14:0/20:5)	PC	C42 H75 O8 N1 P1	15.19	752.5225	19.88298959	0.407766199
17.47_720.5558m/z	720.5558	17.47	Accucore_C18_pos	6438232.10	0.0150114656137154	0.157345372007689	0.12444036993398	0.0671470499855906	0.341912432546661	0.0323559427107461	0.0996736145438796	0.0917950017655607	0.260424656401947	0.0178878593820208	0.0186706226526479	0.0155590977358235	0.027520016295263	0.132043269531598	0.0368752270690418	0.0535405878958278	0.0123641718749898	0.0948044190652945	0.181693707572884	0.0369469818981981	0.0427325514923384	0.0666814234078008	0.0174339441979527	0.0370146774772614	0.013031812298284	0.0229871173951042	0.173961010554671	0.0744966579691332	0.0333258711997812	0.159912459816812	0.0469335955673241	0.0998183632319005	0.0804057574599525	0.0794616563117512	0.0778028266935444	PC(15:0/16:0)+H	(15:0/16:0)	PC	C39 H79 O8 N1 P1	17.26	720.5538	9.639926182	0.236815273
15.41_740.5246m/z	740.5246	15.41	Accucore_C18_pos	212677.95	0.00140112946194347	0.00486116971947865	0.00342523683655152	0.00203262772565437	0.00953799580339249	0.000861702745325495	0.00219536595657283	0.00238660257206963	0.00638116136996291	0.000538664185810928	0.000637359187771071	0.00124271495711034	0.00086061407581982	0.00336123337203614	0.00122288987260039	0.0011512858211399	0.0010723229514278	0.00240815640633844	0.00441198764671819	0.00099731334902174	0.00126003995721754	0.0019133903713897	0.000388180738174618	0.000815342223601917	0.000946589181291332	0.000660776787040678	0.00389581320667398	0.00243526255894097	0.00147079323774561	0.00378627358338146	0.00156883711284131	0.00252841856797601	0.00196864039561804	0.00199229735808279	0.00207037289765739	PC(11:0/22:4)+H	(11:0/22:4)	PC	C41 H75 O8 N1 P1	15.40	740.5225	13.34493637	0.375974427
17.03_858.6017m/z	858.6017	17.03	Accucore_C18_pos	926370.86	0.00356566901116971	0.0204127662604139	0.0149125216548482	0.00747932550201291	0.0343736988879004	0.00673446657167075	0.0169571064676128	0.0221365941928375	0.0249610211842511	0.00423911563774599	0.00435664341347927	0.002882680673575	0.00721856511008827	0.0148915358971353	0.00476422489276496	0.00812535614362914	0.00235930446256643	0.018316274180433	0.0222379636200477	0.00435217525631789	0.00535960662569494	0.00687339696755471	0.00159822660331215	0.00449750472941685	0.002677918023006	0.00338306397764062	0.0182008635446635	0.0097177634695134	0.00439313437298618	0.020037631452309	0.00496992570188749	0.0188322498906269	0.0110207425479794	0.0111620641347217	0.0109301499414415	PC(20:2/22:6)+H| PC(20:2/22:6)+H	(20:2/22:6)	PC	C50 H85 O8 N1 P1| C50 H85 O8 N1 P1	16.6216244765852| 17.0139278480413	858.60073347| 858.60073347	19.8829895933128| 19.8829895933128	0.572964632703019| 0.184758714166163
17.80_860.6180m/z	860.6180	17.80	Accucore_C18_pos	8126622.81	0.0479213577910112	0.241495600206095	0.190239014366501	0.067400841212625	0.347143657554716	0.0752038467603349	0.163473041530622	0.242289097366599	0.325803083504693	0.044656337456163	0.0452551167415815	0.0443739749717115	0.0645338480662983	0.183804764918934	0.053297910762388	0.0860769677619551	0.0350360362837913	0.176220191466824	0.17132036117943	0.0506473300601607	0.0585551834741863	0.0620286915118031	0.0181675098354956	0.0502733066057167	0.0377895526727437	0.0349529824097375	0.195936353384433	0.0493734014511251	0.0510664354033488	0.208043662638331	0.0378317646683455	0.198814507243679	0.112272616926182	0.112399216241929	0.115430297608917	PC(20:1/22:6)+H	(20:1/22:6)	PC	C50 H87 O8 N1 P1	17.80	860.6164	19.22941284	0.124094776
15.89_880.5867m/z	880.5867	15.89	Accucore_C18_pos	8770368.59	0.0415039849540354	0.168458549581057	0.128458662288249	0.0786418065519805	0.467972089171652	0.105282295411376	0.256948861620743	0.301292433416892	0.25670019449166	0.0490138790321939	0.0537524796111585	0.0395397128609471	0.0701543545503282	0.132105253391202	0.0430970802662613	0.0667143578013768	0.0236956873692173	0.217735849932357	0.216197764415803	0.0340553714299882	0.0411986922278533	0.0736202567990715	0.0145612546287142	0.0394253028883694	0.0329163218140208	0.0262292762233298	0.220269781435705	0.0585066972344513	0.0380503894650718	0.239062202373346	0.0431476605728051	0.275766304995665	0.114058378847461	0.115851249800086	0.116538511733421	PC(22:5/22:6)+H| PC(22:5/22:6)+H| PC(22:5/22:6)+H	(22:5/22:6)	PC	C52 H83 O8 N1 P1| C52 H83 O8 N1 P1| C52 H83 O8 N1 P1	15.512| 15.8660768420611| 16.2165484964366	880.58508347| 880.58508347| 880.58508347	3.06687456931506| 19.8829895933128| 19.8829895933128	1.77239209614297| 0.493562739344691| 0.194311072678023
15.22_714.5094m/z	714.5094	15.22	Accucore_C18_pos	69280.54	0.000610887526923699	0.00155334080318195	0.00116212768803742	0.000649172990995651	0.00316439231896819	3.9958770595303e-05	0.000177987858922543	0.000280778103648529	0.00226252496288389	3.18419621982222e-05	3.11137611090306e-05	0.000557312421618637	7.3343255042012e-05	0.00124866761741612	0.000558874975837176	0.00074923219807693	0.000466392555595129	0.000189018313838027	0.00131055239249309	0.000526452777835913	0.000730213054405479	0.000554764273806329	0.000181072844197332	0.00044279342340002	0.000428840405343477	0.000353583278560735	0.00150608189603877	0.000365221357509406	0.000656302697380885	0.00154769417156001	0.000410615410304002	0.000254133160856303	0.000619290984381346	0.000625376797903678	0.000641877851530246	PC(11:0/20:3)+H	(11:0/20:3)	PC	C39 H73 O8 N1 P1	15.18	714.5068	4.731327888	0.402727255
17.13_804.5534m/z	804.5534	17.13	Accucore_C18_pos	5725423.90	0.0412235367061431	0.0749728704794375	0.0674820445489752	0.0383826769581685	0.0583604270269992	0.056140478312802	0.0861563613061909	0.0829945972020573	0.0696232743617399	0.0438038363152427	0.039092746789869	0.0370640222453751	0.0588290059106728	0.064711343180938	0.0388275916636459	0.0258597485410088	0.0307388845212935	0.0807691044635669	0.0553738091478066	0.0348217094038373	0.0377845983107178	0.034650994762664	0.00805754266613374	0.0192924397224398	0.0312534030648142	0.0183282374173022	0.0569038723050055	0.0515261418209114	0.0381481857421362	0.0529934702644378	0.0294029266500713	0.0681701904216098	0.0487568253906792	0.0491969497401521	0.0502654847256268	PC(16:0/20:4)+Na| PC(16:1/22:6)+H| PC(16:1/22:6)+H	(16:0/20:4)	PC	C44 H80 O8 N1 P1 Na1| C46 H79 O8 N1 P1| C46 H79 O8 N1 P1	17.1086915659411| 17.1658499687211| 17.5	804.55137847| 804.55378347| 804.55378347	20.3625696056492| 7.89439425521341| 17.3605878732078	0.179216131222528| 0.888317787643091| 1.53502848598493
18.67_888.6513m/z	888.6513	18.67	Accucore_C18_pos	408110.45	0.00162249702479914	0.0159109818209661	0.011838592818386	0.00419139134442117	0.0190738850459134	0.00343434373419871	0.00799993890853654	0.00990770892233572	0.0241662455734791	0.00191879413712582	0.0024400157133065	0.00186636192664781	0.00302759355818969	0.0112409610888418	0.00254054728388887	0.0139852061356024	0.00105514392744466	0.00809241485941249	0.00727074179251809	0.0016405260293326	0.00314798557190916	0.00308364681513773	0.000825830316755024	0.00255241446398407	0.00136330668570467	0.00230652608586254	0.010207988211297	0.00266396155433707	0.00452858509296036	0.010407274214208	0.00256579691422577	0.010733994077719	0.00595067013008911	0.00594842416849881	0.00623733426446677	PC(22:1/22:6)+H	(22:1/22:6)	PC	C52 H91 O8 N1 P1	18.66	888.6477	16.46863512	0.095635487
18.57_850.6344m/z	850.6344	18.57	Accucore_C18_pos	303955.66	0.00209753743925102	0.00437284166376115	0.00371756355254988	0.00239978498713947	0.00779907440301117	0.00158287458097653	0.00289603267097577	0.00472012432935852	0.00621741630023164	0.00104412226437629	0.00108827745192958	0.00219573327990837	0.00165283051020587	0.00367156166152302	0.00240883862507697	0.00736378931823487	0.00167431472960911	0.00347229491241763	0.00305528246656528	0.00167708400035191	0.00229041738637738	0.00158539234982246	0.000736137778917445	0.00217591101700929	0.0017861551143816	0.00172809105110647	0.00321513499889589	0.00258199224571931	0.00326381822718694	0.00320763316491814	0.00228714590224244	0.00406157118430893	0.00287189458136454	0.00291912564936033	0.00302620064937256	PC(19:0/22:5)+H	(19:0/22:5)	PC	C49 H89 O8 N1 P1	18.56	850.6320	10.60517508	0.162737465
17.65_692.5611m/z	692.5611	17.65	Accucore_C18_pos	693334.78	0.00446831516019792	0.0158064323977585	0.0131091858478182	0.00442027589450726	0.0245066518441217	0.00189894155496423	0.00526928460373441	0.00700581908360728	0.0259461507423778	0.00118760329600341	0.00117029532941282	0.00396966484734416	0.00174417618831824	0.0132993546869753	0.00577683225049445	0.0062549034826951	0.00359800626368192	0.00591421204737608	0.00953390911833832	0.00606581120818209	0.00555033647646007	0.00401136088393448	0.00116537401951142	0.00312881451404617	0.00414195304002367	0.00157408977161333	0.0134328765634243	0.00366059023428291	0.0054658569625086	0.0124693258050175	0.00376477091814181	0.00621060986232721	0.00699370969015949	0.00689227120181747	0.00691260392739685	PC(14:0e/16:0)+H	(14:0e/16:0)	PC	C38 H79 O7 N1 P1	17.63	692.5589	9.639926182	0.476310367
17.05_690.5451m/z	690.5451	17.05	Accucore_C18_pos	715087.39	0.00656101875246144	0.00889035531914475	0.0081135083203746	0.00217292539873844	0.0105147792328812	0.00334179362631263	0.00906815297095968	0.0124119419086792	0.0148422896791739	0.00188745359586737	0.00159636786248849	0.0060972436715052	0.00257092502138842	0.00845233447384927	0.00522009281621986	0.00381635970634848	0.00467764879635129	0.00995465974268681	0.00528796724391618	0.005004352962685	0.00452626191385723	0.00182274121150856	0.000569463145369414	0.00203465020548656	0.00512415255821269	0.00121384388460178	0.00688570216039322	0.000733383210434843	0.00484727096936529	0.00553894623669511	0.00134242099593579	0.0107262470553578	0.00586592075994182	0.00584548436664246	0.00587911887354136	PC(12:0e/18:1)+H	(12:0e/18:1)	PC	C38 H77 O7 N1 P1	17.03	690.5432	9.639926182	0.229232415
