normfactors
M27_KV_E	1.01697849126389
M12_EX_E	3.29139365985805
M9_EX_E	2.50903846149224
Y8_KV_E	1.04179363850265
M21_DEV_E	5.13641838129898
AY10_KV_E	0.574770633079907
AO13_KV_E	1.39965104990254
AO10_KV_E	1.79857124874673
M7_EX_E	4.54683270036338
AY3_KV_E	0.387158014336869
AY1_KV_E	0.427630778087577
M29_KV_E	0.907437157272018
AY2_KV_E	0.624225936093218
M8_EX_E	2.54263147984956
M18_D6_E	0.984077261378281
O9_KV_E	0.865452442495979
MA_M2_E	0.738978191729693
AO8_KV_E	1.60290560406148
M24_DEV_E	2.69559767266609
M4_D6_E	0.834901531753884
M5_D6_E	0.946969970572973
Y9_KV_E	1.01592273862172
O13_KV_E	0.217665774188875
O11_KV_E	0.561728568845547
M28_KV_E	0.812163926403138
O8_KV_E	0.449935680898206
M10_DEV_E	2.68023313788175
Y6_KV_E	1.48505038269772
M19_D6_E	0.900876104209166
M13_DEV_E	2.66166249473879
Y7_KV_E	0.780051164843206
AO3_KV_E	1.75629654031113
